title,description,cleaned_text
(Senior) Fullstack Softwareentwickler (w/m/x),"Optimierung, Wartung und ständige Weiterentwicklung der webbasierten Softwarelösung, welche namhaften, international tätigen Kund:innen zur Verwaltung von … #HTL/UNI/FH - Absolvent:in: Abgeschlossene IT-Ausbildung mit Schwerpunkt Software Engineering, Maschinenbau o.Ä.; 2-3 Jahre Berufserfahrung",optimierung wartung und st ndige weiterentwicklung der webbasierten softwarel sung welche namhaften international tigen kund innen zur verwaltung von absolvent abgeschlossene ausbildung mit schwerpunkt software engineering maschinenbau jahre berufserfahrung
IT Techniker (w/m/d),"Betreuung abwechslungsreicher Kundenprojekte mit den Technologien von Morgen … Abgeschlossene IT Ausbildung (Lehre, Fachschule, HTL, o.ä.) und Berufserfahrung in der Netzwerktechnik, Infrastruktur, Administration, Services, Support & Co",betreuung abwechslungsreicher kundenprojekte mit den technologien von morgen abgeschlossene ausbildung lehre fachschule htl und berufserfahrung der netzwerktechnik infrastruktur administration service support co
IT-Asset-Manager (m/w/d),"Aufbau eines Netzwerkes innerhalb der team Gruppe, um ein Verständnis für unser Geschäft und unsere technische Landschaft zu erlangen - Evaluierung und Weiterentwicklung unseres IT-Asset-Management-Prozesses … eines Rahmens für die Abwicklung von Lebenszyklusprozessen für das IT-Asset-Management",aufbau eines netzwerkes innerhalb der team gruppe um ein verst ndnis f r unser gesch ft und unsere technische landschaft zu erlangen evaluierung und weiterentwicklung unseres asset management prozesses eines rahmens f r die abwicklung von lebenszyklusprozessen f r da asset management
IT Engineer (m/f),"Betreuung und Weiterentwicklung von Netzwerk, Servern (Windows, Active Directory, Linux) * Im Team hausinterner IT Support für die Mitarbeiter aller Abteilungen. * Aufbau und Management neuer Cloud Infrastruktur (AWS, MS Azure) - Kenntnisse, die Sie haben sollten",betreuung und weiterentwicklung von netzwerk servern window active directory linux im team hausinterner support f r die mitarbeiter aller abteilungen aufbau und management neuer cloud infrastruktur aws m azure kenntnisse die sie haben sollten
Java Developer (m/w/x),Du lebst Clean Code und Singleton ist nicht das einzige Design Pattern für dich - Die kundenbasierte Arbeit im Scrum Team bedeutet Kommunikation auf Augenhöhe - Bietet dir die Chance neue Technologien kennenzulernen - Bedeutet Miteinander statt Gegeneinander – ständige Weiterentwicklung und Knowledge-Sharing … ,du lebst clean code und singleton ist nicht da einzige design pattern f r dich die kundenbasierte arbeit im scrum team bedeutet kommunikation auf augenh bietet dir die chance neue technologien kennenzulernen bedeutet miteinander statt gegeneinander st ndige weiterentwicklung und knowledge sharing
(Junior) IT-Allrounder (w/m/x),Facettenreiche (Einstiegs)Position mit Entwicklungsmöglichkeiten! Wien - Vollzeit € 2.800 - € 3.000 - 20 - 30% Homeoffice … Als (Junior) IT-Allrounder (w/m/x) unterstützt du die Kunden bei Projekten entlang der gesamten IT-Infrastruktur,facettenreiche einstiegs position mit entwicklungsm glichkeiten wien vollzeit homeoffice al junior allrounder w x unterst tzt du die kunden bei projekten entlang der gesamten infrastruktur
SAP Software Developer,"Du gestaltest optimale technische Lösungswege und dokumentierst diese - Du arbeitest mit SAP Commerce und anderen Bereichen der CX Suite - Du arbeitest mit etablierten Frameworks und Plattformen (z.B. Gradle, Spring/Boot) - Du hilfst bei der Modellierung und Optimierung von Datenbanken",du gestaltest optimale technische lo sungswege und dokumentierst diese du arbeitest mit sap commerce und anderen bereichen der cx suite du arbeitest mit etablierten framework und plattformen z b gradle spring boot du hilfst bei der modellierung und optimierung von datenbanken
Software Tester (m/w/d) - Schwerpunkt: manuelles Testing,"Konzeption und Design von Plänen und einzelnen Testfällen sowie Durchführung von manuellen Softwaretests nach konkreten Testplänen und auch explorativen Tests … Abgeschlossene technische Ausbildung (HTL, FH, Uni) im Bereich Informatik, Elektrotechnik, Mechatronik oder einer ähnlichen Fachrichtung",konzeption und design von pl nen und einzelnen testf llen sowie durchf hrung von manuellen softwaretests nach konkreten testpl nen und auch explorativen test abgeschlossene technische ausbildung htl fh uni im bereich informatik elektrotechnik mechatronik oder einer hnlichen fachrichtung
Mitarbeiter:in IT-Organisation & Digitalisierung,"Unterstützung unserer Mitarbeiter:innen in IT-Angelegenheiten (First Level Support) * Betreuung/Wartung der IT-Infrastruktur (Netzwerk, Arbeitsplätze, SB-Geräte, Drucker, Telefonie, Softwarelösungen, etc.) * Schnittstelle zu und Steuerung von externen IT-Anbietern und selbständiges Betreuen von IT-Services … ",unterst tzung unserer mitarbeiter innen angelegenheiten first level support betreuung wartung der infrastruktur netzwerk arbeitspl tze sb ger te drucker telefonie softwarel sungen etc schnittstelle zu und steuerung von externen anbietern und selbst ndiges betreuen von service
Client & Security Architect (w/m/d),Optimieren Sie die Client-Architektur & Client-Sicherheit - Verantworten Sie die Client-Roadmap inklusive Release Management - Beraten Sie im Kontext der Serviceerbringung … Abgeschlossenes Informatikstudium und einschlägige Berufserfahrung,optimieren sie die client architektur client sicherheit verantworten sie die client roadmap inklusive release management beraten sie im kontext der serviceerbringung abgeschlossenes informatikstudium und einschl gige berufserfahrung
IT-Allrounder (m/w/d),Klassische Tätigkeiten in der Systemadministration (Virtualisierung) * Betreuung und Weiterentwicklung unserer SCCM Umgebung (Server/Client) * Betreuung und Weiterentwicklung unserer IT Inventarisierung (i-doit) * Bearbeitung von Supportanfragen inklusive Fehlersuche und Behebung,klassische tigkeiten der systemadministration virtualisierung betreuung und weiterentwicklung unserer umgebung server client betreuung und weiterentwicklung unserer inventarisierung doit bearbeitung von supportanfragen inklusive fehlersuche und behebung
Full Stack Software Developer,"Du bist Teil unseres Tools und Automation Teams, das spezielle Anwendungen implementiert und unterstützt, die unsere geschäftlichen und technischen Prozesse … Du bist verantwortlich für die Pflege und Erweiterung der Prozesse und kümmerst dich um die Integration zwischen verschiedenen Tools wie Jira … ",du bist teil unseres tool und automation team da spezielle anwendungen implementiert und unterst tzt die unsere gesch ftlichen und technischen prozesse du bist verantwortlich f r die pflege und erweiterung der prozesse und k mmerst dich um die integration zwischen verschiedenen tool wie jira
IT-Support (1st & 2nd Level),"Du unterstützt im Dreier-Team etwa 130 Clients im 1st und 2nd Level. • Du installierst, konfigurierst und wartest die Client Hardware (PCs, Notebooks, Mobile Devices, Drucker, Monitore). • Du administrierst die Netzwerk-Infrastruktur (Router, Switches, Firewall, Accesspoints, Telefonie)",du unterst tzt im dreier team etwa client im st und nd level du installierst konfigurierst und wartest die client hardware pc notebook mobile device drucker monitore du administrierst die netzwerk infrastruktur router switch firewall esspoints telefonie
IT Leitung (m/w/x),"Abgeschlossene IT-Ausbildung (HTL, Universität/FH) - Mehrjährige Erfahrung in der Leitung von IT-Infrastruktur-Teams - Fortgeschrittenes, generalistisches und aktuelles Wissen im Windows-Server- und Netzwerkbetrieb - Solides Basis-Know-how im Bereich IT-Security und IP-Telefonie",abgeschlossene ausbildung htl universit fh mehrj hrige erfahrung der leitung von infrastruktur team fortgeschrittenes generalistisches und aktuelles wissen im window server und netzwerkbetrieb solides basis know im bereich security und ip telefonie
Applikationsbetreuer/in IT,"IT Ausbildung (IT-HTL, Informatikstudium oder entsprechende Praxiserfahrung) * Sehr gute Kenntnisse bzgl. Datenbanken, Datenmodellierung und Prozess- bzw. Workflow-Management * Hohe Kommunikations- und Teamfähigkeit * Engagierte, selbstständige und verantwortungsbewusste Arbeitsweise",ausbildung htl informatikstudium oder entsprechende praxiserfahrung sehr gute kenntnisse bzgl datenbanken datenmodellierung und prozess bzw workflow management hohe kommunikations und teamf higkeit engagierte selbstst ndige und verantwortungsbewusste arbeitsweise
IT Mitarbeiter,Umsetzung der Digitalisierung (digitale Buchhaltung/Beleganlieferung) - Automatisierungsprojekte - Schnittstellenverarbeitung/-anlieferung - Systemadministration - Informationssicherheit - Softwarewartung/Hardwaremanagement - Technologien und Skills,umsetzung der digitalisierung digitale buchhaltung beleganlieferung automatisierungsprojekte schnittstellenverarbeitung anlieferung systemadministration informationssicherheit softwarewartung hardwaremanagement technologien und skill
Senior IT Professional - Infrastructure (w/m/d),"Die Anforderungen an diese Position: * abgeschlossene technische Ausbildung oder Studium * mehrjährige Berufserfahrung im Bereich IT-Technik * erste Erfahrungen im Bereich IT-Hardware Procurement von Vorteil … Routing, Switching, WLAN) bzw. Infrastrukturkenntnisse, sowie sehr gutes allgemeines IT-Knowhow",die anforderungen diese position abgeschlossene technische ausbildung oder studium mehrj hrige berufserfahrung im bereich technik erste erfahrungen im bereich hardware procurement von vorteil routing switching wlan bzw infrastrukturkenntnisse sowie sehr gutes allgemeines knowhow
Digital Data Engineer,Forschungstätigkeit mit Spezialisierung in einer Disziplin des Data Engineering - Fachliche und organisatorische Mitarbeit bei der Planung und Durchführung von Forschungs- und Industrieprojekten - Mitwirkung bei der Projekt-Berichterstattung und bei wissenschaftlichen Veröffentlichungen,forschungst tigkeit mit spezialisierung einer disziplin de data engineering fachliche und organisatorische mitarbeit bei der planung und durchf hrung von forschungs und industrieprojekten mitwirkung bei der projekt berichterstattung und bei wissenschaftlichen ver ffentlichungen
IT-Lehrlingsausbilder*in,"Abgeschlossene, facheinschlägige IT-Berufsausbildung (z. B. HTL, FH) und mehrjährige Berufserfahrung * Lehrlingsausbilderprüfung * Freude an der Arbeit mit Jugendlichen * Sprachgewandtheit und Fähigkeit Inhalte einfach zu vermitteln * Einsatzbereitschaft und Teamorientierung",abgeschlossene facheinschl gige berufsausbildung z b htl fh und mehrj hrige berufserfahrung lehrlingsausbilderpr fung freude der arbeit mit jugendlichen sprachgewandtheit und f higkeit inhalte einfach zu vermitteln einsatzbereitschaft und teamorientierung
Senior Angular Front End Developer,"Work on a proven software suite sold and used around the globe - Develop software in an agile environment - Technologien und Skills - RxJS - CSS - Angular - TypeScript - Visual Studio Code - Unsere Erwartungen an dich: Qualifikationen - Proficiency in Angular, Typescript, RxJS, CSS and Visual Studio Code",work proven software suite sold used around globe develop software agile environment technologien und skill rxjs cs angular typescript visual studio code unsere erwartungen dich qualifikationen proficiency angular typescript rxjs cs visual studio code
Software-Tester,"Vorbereitung, Durchführung und Steuerung von Testaktivitäten * Operative Durchführung von manuellen und automatisierten Tests * Analyse, Reporting und Dokumentation der Testergebnisse … Abgeschlossene Ausbildung mit Schwerpunkt Informatik (HTL, FH, Uni)",vorbereitung durchf hrung und steuerung von testaktivit ten operative durchf hrung von manuellen und automatisierten test analyse reporting und dokumentation der testergebnisse abgeschlossene ausbildung mit schwerpunkt informatik htl fh uni
Junior C# Back End Developer,"Sie übernehmen Verantwortung für die Entwicklung von Teilbereichen unserer Applikationen - Sie sind aktiv an der Gestaltung unserer Applikationen beteiligt … Erfahrung in Bereichen verteilte Architekturen (Microservices), Datenmodellierung, Relationale Datenbanken",sie bernehmen verantwortung f r die entwicklung von teilbereichen unserer applikationen sie sind aktiv der gestaltung unserer applikationen beteiligt erfahrung bereichen verteilte architekturen microservices datenmodellierung relationale datenbanken
IT-Support (m/w/d),Aufnahme und Bearbeitung von internen Anfragen und Meldungen * Erfassung und lösungsorientiertes Bearbeiten von bekannten 1st-Level-Problemen * Erarbeitung und Überwachung von IT-Standards * Installation und Verwaltung von Client-Geräten,aufnahme und bearbeitung von internen anfragen und meldungen erfassung und l sungsorientiertes bearbeiten von bekannten st level problemen erarbeitung und berwachung von standard installation und verwaltung von client ger ten
Senior Full Stack Java Angular Developer,"Entwicklung von Microservices einer Online-Banking-Plattform in einem Scrum-Team in Zusammenarbeit mit unseren Testkollegen - Native- und Hybrid-App Entwicklung mit Capacitor für sichere Bankgeschäfte auf iOS, Android und im Browser",entwicklung von microservices einer online banking plattform einem scrum team zusammenarbeit mit unseren testkollegen native und hybrid app entwicklung mit capacitor f r sichere bankgesch fte auf io android und im browser
IT-Allrounder (M/W/D),"Laufende Betreuung und Weiterentwicklung der Client-, Server- und Kommunikationsinfrastruktur * Verantwortlich für alle IT-administrativen Aufgaben im Büro und in der Produktion * Erste Anlaufstelle als Support für Mitarbeiter/innen bei internen IT-Problemen",laufende betreuung und weiterentwicklung der client server und kommunikationsinfrastruktur verantwortlich f r alle administrativen aufgaben im b ro und der produktion erste anlaufstelle al support f r mitarbeiter innen bei internen problemen
IT Techniker (m/w/d),"Abgeschlossene technische Ausbildung Lehre, HTL, HAK) oder vergleichbar * Mindestens 3 Jahre Berufserfahrung im IT-Umfeld (etwaige Praktika od. Lehre wird angerechnet) * Gute Kommunikationsfähigkeit und ausgeprägte Kundenorientierung",abgeschlossene technische ausbildung lehre htl hak oder vergleichbar mindestens jahre berufserfahrung im umfeld etwaige praktika od lehre wird angerechnet gute kommunikationsf higkeit und ausgepr gte kundenorientierung
Web Developer Angular,Entwicklung und Weiterentwicklung von individuellen Crossplattform-Apps - Ganzheitliche Betreuung des Development Cycles von der Konzeption bis zum Release - Umsetzung des Designs und Weiterentwicklung unserer mobile Apps für iOS und Android … Ionic,entwicklung und weiterentwicklung von individuellen crossplattform apps ganzheitliche betreuung de development cycle von der konzeption bi zum release umsetzung de design und weiterentwicklung unserer mobile apps f r io und android ionic
IT Test Analyst (m/w/x),"DIENSTORT: 8141 Premstätten - ARBEITSZEIT: Vollzeit - www.superjobzentrale.at - Die REWE digital Austria GmbH ist für die Entwicklung und Betreuung der POS Lösungen (Software für bediente Kassen, Mobile Check Out, Self Check Out, Mobile … Abgeschlossene IT Ausbildung (HTL, UNI, FH) und/oder Berufserfahrung in … ",dienstort premst tten arbeitszeit vollzeit www superjobzentrale die rewe digital austria gmbh ist f r die entwicklung und betreuung der po l sungen software f r bediente kassen mobile check self check mobile abgeschlossene ausbildung htl uni fh und oder berufserfahrung
Teamlead IT Senior Software Developer Digital,"Ausbau des Voice-Themas bei unseren Kunden und Neukunden (Sprachassistenten, AR-Anwendungen) mit Hilfe unseres Accounts - Ansprechpartner für die IT-Mitarbeiter und externe Partner wie Amazon - Identifikation neuer Bereiche des digitalen Marketings und der künstlichen Intelligenz im Tourismus",ausbau de voice themas bei unseren kunden und neukunden sprachassistenten ar anwendungen mit hilfe unseres ounts ansprechpartner f r die mitarbeiter und externe partner wie amazon identifikation neuer bereiche de digitalen marketing und der k nstlichen intelligenz im tourismus
Senior Software Developer C++ / Qt (m/f/d),"At least 3 years of professional experience as a C ++ / Qt developer * Experience with Unit Testing and agile methodologies * Fluently communication in written and spoken English * Knowledge of software architecture and object oriented design, SOA",least year professional experience c qt developer experience unit testing agile methodology fluently communication written spoken english knowledge software architecture object oriented design soa
Full Stack Entwickler*in (m/w/x) mit C# / .Net / Angular Know-How,"Du bist Experte*in für Webentwicklung und bringst daher Erfahrung im Programmieren mit. * Eine technische Ausbildung (Uni, FH, HTL) ist unabkömmlich. * Du hast Spaß an der Weiterentwicklung von Produkten und hast ein Gespür für Usability",du bist experte f r webentwicklung und bringst daher erfahrung im programmieren mit eine technische ausbildung uni fh htl ist unabk mmlich du hast spa der weiterentwicklung von produkten und hast ein gesp r f r usability
Software Tester,Erstellung und Durchführung von Testfällen für unterschiedliche Teststufen im Softwarelebenszyklus - Dokumentation der Testdurchführung - Erstellung von Fehleranalysen - Enge Zusammenarbeit mit den Softwareentwicklungs- und Support Teams … C#,erstellung und durchf hrung von testf llen f r unterschiedliche teststufen im softwarelebenszyklus dokumentation der testdurchf hrung erstellung von fehleranalysen enge zusammenarbeit mit den softwareentwicklungs und support team c
Software Developer,"Nachhaltige, aktive Weiterentwicklung der internen Kern-Anwendung - Schadensbearbeitung"" (Eigenentwicklung) - Abstimmung mit dem Fachbereich bei neuen Anforderungen … Abgeschlossene IT-Ausbildung (Lehre, HTL, FH, TU oder vergleichbar) im Bereich der Softwareentwicklung",nachhaltige aktive weiterentwicklung der internen kern anwendung schadensbearbeitung eigenentwicklung abstimmung mit dem fachbereich bei neuen anforderungen abgeschlossene ausbildung lehre htl fh tu oder vergleichbar im bereich der softwareentwicklung
IT Applikationsmanager (m/w/d),"Weiterentwicklung und laufende Betreuung mehrerer Applikationen * Analyse, Bearbeitung und Koordination der Umsetzung von neuen Anforderungen in enger Abstimmung mit dem Teamleiter, den Fachbereichen und Softwarepartnern … Abgeschlossene Ausbildung mit dem Schwerpunkt IT und/oder Berufserfahrung",weiterentwicklung und laufende betreuung mehrerer applikationen analyse bearbeitung und koordination der umsetzung von neuen anforderungen enger abstimmung mit dem teamleiter den fachbereichen und softwarepartnern abgeschlossene ausbildung mit dem schwerpunkt und oder berufserfahrung
IT Administration (w/m/d),"Bei der Administration unserer Virtualisierungsumgebung mit VMware ESXi (Bereitstellung und Monitoring von virtuellen Maschinen, ) zeigst du deine Erfahrung … Du betreust mit Engagement unsere interne IT-Infrastruktur und wartest bestehende Netzwerkkomponenten (Firewall, Switch, Drucker, NAS",bei der administration unserer virtualisierungsumgebung mit vmware esxi bereitstellung und monitoring von virtuellen maschinen zeigst du deine erfahrung du betreust mit engagement unsere interne infrastruktur und wartest bestehende netzwerkkomponenten firewall switch drucker na
Lead Data Engineer,Enjoy collaborating in teams to share software design and solution ideas - A natural problem-solver and intellectually curious across a breadth of industries and topics - Technologien und Skills - Python - Scala - SQL - Apache Spark - Hadoop,enjoy collaborating team share software design solution idea natural problem solver intellectually curious across breadth industry topic technologien und skill python scala sql apache spark hadoop
IT Projektmanager (w/m/x),Leitung von Projekten zur Implementierung von Softwarelösungen bei unseren Kunden im Bereich der Möbelwirtschaft * Verantwortung für die Einhaltung von Zeit- und Kostenplänen … Erfolgreich abgeschlossenes Studium im Bereich Informatik oder vergleichbare Qualifikation,leitung von projekten zur implementierung von softwarel sungen bei unseren kunden im bereich der belwirtschaft verantwortung f r die einhaltung von zeit und kostenpl nen erfolgreich abgeschlossenes studium im bereich informatik oder vergleichbare qualifikation
IT Project Manager,Proaktive Unterstützung des CTO im Management der strategischen IT-Projekte - Leitung von Projekten bzw. Teilprojekten - Unterstützung bei der Abbildung und Gestaltung der IT-Architektur in der gesamten Unternehmensgruppe - Weiterentwicklung des Applikations-Managements für die wesentlichen IT-Systeme,proaktive unterst tzung de cto im management der strategischen projekte leitung von projekten bzw teilprojekten unterst tzung bei der abbildung und gestaltung der architektur der gesamten unternehmensgruppe weiterentwicklung de applikations management f r die wesentlichen systeme
IT Architect,Sie haben langjährige Erfahrung in der Erbringung und Verantwortung von Managed & Operation Services im Umfeld eines IT-Service-Providers. Ihr Interesse gilt der Qualitätssicherung der im Rahmen des Managed Services Portfolios angebotenen Dienstleistungen … bei der (Weiter-)Entwicklung der IT-Strategie,sie haben langj hrige erfahrung der erbringung und verantwortung von managed operation service im umfeld eines service provider ihr interesse gilt der qualit tssicherung der im rahmen de managed service portfolio angebotenen dienstleistungen bei der weiter entwicklung der strategie
Bautechniker*in mit Fokus auf IT,Sie übernehmen administrative Tätigkeiten im Bereich des Baukostenmanagements (BKM) … Sie legen Projektmanagementstandards in Abstimmung mit den Teams inkl. zugehöriger IT-Anwendungen fest und verantworten auch die selbständige Weiterentwicklung,sie bernehmen administrative tigkeiten im bereich de baukostenmanagements bkm sie legen projektmanagementstandards abstimmung mit den team inkl zugeh riger anwendungen fest und verantworten auch die selbst ndige weiterentwicklung
Mitarbeiter im IT Backoffice (m/w/d),"Aufgeschlossene Persönlichkeit mit der Fähigkeit, eigenverantwortlich, lösungs- und zielorientiert zu handeln - Vorteile, die wir bieten - Internationales Arbeitsumfeld - Arbeitsplatzsicherheit - Flexible Arbeitszeitmodelle - Kostenlose Parkplätze und sehr gute öffentliche Anbindung",aufgeschlossene pers nlichkeit mit der f higkeit eigenverantwortlich l sung und zielorientiert zu handeln vorteile die wir bieten internationale arbeitsumfeld arbeitsplatzsicherheit flexible arbeitszeitmodelle kostenlose parkpl tze und sehr gute ffentliche anbindung
IT Onsite Support (w/m/d) – Systemtechnik,"Lösung von Incidents, Service- und Change-Requests im Bereich Office Clients und anderer Peripherie inkl. Garantieabwicklung mit den Herstellern - Mitwirkung bei der Annahme, Verfolgung und Lösungsdokumentation von Tickets … Interessante und abwechslungsreiche Aufgaben in der Zukunftsbranche IT",l sung von incident service und change request im bereich office client und anderer peripherie inkl garantieabwicklung mit den herstellern mitwirkung bei der annahme verfolgung und l sungsdokumentation von ticket interessante und abwechslungsreiche aufgaben der zukunftsbranche
IT Product Owner (m/f/x) (with staff responsibility),"As a Product Owner, you have overall responsibility for your product team and product - You design the product vision, as well as the product roadmap together with your team and your stakeholders … You are the first contact person for key users/IT partners for the business",product owner overall responsibility product team product design product vision well product roadmap together team stakeholder first contact person key user partner business
IT Innovation Analyst,"All the responsibilities we'll trust you with: TECHNOLOGY TRENDS - You overview technology trends and assess their relevance to the company - You are supporting your colleagues with expertise on technology trends such as AI, Blockchain, Digital Assistants, Immersive Reality, etc",responsibility trust technology trend overview technology trend ass relevance company supporting colleague expertise technology trend ai blockchain digital assistant immersive reality etc
IT Sales Support (m/w/d),"Beratung potenzieller Kunden und Unterstützung des Vertriebsteams durch dein technisches Verständnis, um das Geschäft auszubauen … Vorantreiben der technischen Entwicklung gemäß den Kundenanforderungen, in enger Zusammenarbeit mit IT und Produktmanagement",beratung potenzieller kunden und unterst tzung de vertriebsteams durch dein technisches verst ndnis um da gesch ft auszubauen vorantreiben der technischen entwicklung gem den kundenanforderungen enger zusammenarbeit mit und produktmanagement
Business Intelligence Analyst (w/m/d),"Auswertung, Analyse & Aufbereitung von Verkaufs- und betriebsinternen Daten - Erstellung von Pivots, Power-BI und Berichten/Analysen, um Insights zu generieren - Interpretation von Daten sowie Erstellen von Präsentationen für diverse Stakeholder (u.a",auswertung analyse aufbereitung von verkaufs und betriebsinternen daten erstellung von pivot power bi und berichten analysen um insight zu generieren interpretation von daten sowie erstellen von pr sentationen f r diverse stakeholder u
Mitarbeiter:in IT Office Management,"Kommunikationsdrehscheibe für das IT Servicemanagement Team - Verantwortung für das Ticket-Dispatching im Helpdesk Tool - Unterstützung von Kolleg:innen per Telefon, E-Mail, Remote und vor Ort an unseren Standorten im Helpdesk (Mobiltelefonie, Useranlage in IT-Systemen, etc… … für das Asset Management / IT … ",kommunikationsdrehscheibe f r da servicemanagement team verantwortung f r da ticket dispatching im helpdesk tool unterst tzung von kolleg innen per telefon e mail remote und vor ort unseren standorten im helpdesk mobiltelefonie useranlage systemen etc f r da asset management
IT Infrastruktur & Support Specialist (m/w/d),Wartung der IT-Infrastruktur (Hardware und Software) und Telefon- und Netzwerkinfrastruktur … konzernweit (mit Unterstützung interner und externer IT-Mitarbeiter) * Projektabwicklung von verschiedenen IT-Projekten (Planung und Installation von Software und Systeme inkl. spezieller Softwareeinrichtungen … ,wartung der infrastruktur hardware und software und telefon und netzwerkinfrastruktur konzernweit mit unterst tzung interner und externer mitarbeiter projektabwicklung von verschiedenen projekten planung und installation von software und systeme inkl spezieller softwareeinrichtungen
System Administrator,"Netzwerkadministration - Systemadministration (Windows Server, VM, Clients) - User- und Berechtigungsverwaltung - 1st und 2nd Level Support - Planung, Konfiguration und Implementierung neuer HW/SW - Zusammenarbeit mit externen Dienstleistern "" Abgeschlossene IT Ausbildung (HTL, Fachschule oder vergleichbare)",netzwerkadministration systemadministration window server vm client user und berechtigungsverwaltung st und nd level support planung konfiguration und implementierung neuer hw sw zusammenarbeit mit externen dienstleistern abgeschlossene ausbildung htl fachschule oder vergleichbare
Java Developer (w/m/x),"Im Bereich der Java Entwicklung siehst du dich als Allrounder, welcher dem Team mit Rat und Tat zur Seite steht - Du bringst dich von der Architektur über das Design bis hin zur Implementierung ein und legst selbst Hand an - Monotone Programmiertätigkeiten gibt es bei uns nicht - du arbeitest an der … ",im bereich der java entwicklung siehst du dich al allrounder welcher dem team mit rat und tat zur seite steht du bringst dich von der architektur ber da design bi hin zur implementierung ein und legst selbst hand monotone programmiert tigkeiten gibt e bei un nicht du arbeitest der
Fullstack C# Developer (m/f/d),"YOU ENJOY CODING WITH C#! SALZBURG STADT - ST. JOHANN/PG - LINZ - KLAGENFURT - Arbeitszeit: FULL TIME 38,5 h - Eintritt: ASAP - Reisebereitsschaft: 0 % APPLY NOW - ALL ABOUT: SAVING LIVES, EMERGENCY CALLS & CONTROL CENTERS - MEANINGFUL, SUSTAINABLE, AGILE",enjoy coding c salzburg stadt st johann pg linz klagenfurt arbeitszeit full time h eintritt asap reisebereitsschaft apply saving life emergency call control center meaningful sustainable agile
Senior Fullstack Developer (d/m/w),"Linz - *Als internationales Familienunternehmen ist uns Diversität sehr wichtig. Für uns gilt: das Ganze ist mehr als die Summe seiner Teile, jede:r trägt zu unserem Erfolg bei, unabhängig von Geschlecht, Herkunft, Kultur oder Hautfarbe … ist ein führender österreichischer IT-Dienstleister mit mehr als … ",linz al internationale familienunternehmen ist un diversit sehr wichtig f r un gilt da ganze ist mehr al die summe seiner teile jede r tr gt zu unserem erfolg bei unabh ngig von geschlecht herkunft kultur oder hautfarbe ist ein f hrender sterreichischer dienstleister mit mehr al
Software Developer,Weiterentwicklung unserer Online Portale - Betreuung des gesamten Entwicklungsprozesses - Support für den laufenden Betrieb - Technologien und Skills - Tailwind CSS - Git - Svelte - alpine.js - Docker … Qualifikationen - Gute Kenntnisse in mindestens einer höheren Programmiersprache,weiterentwicklung unserer online portale betreuung de gesamten entwicklungsprozesses support f r den laufenden betrieb technologien und skill tailwind cs git svelte alpine j docker qualifikationen gute kenntnisse mindestens einer h heren programmiersprache
IT-Security und Datenschutz Expert*in,Als Teil unseres CISO Office betreust du das Security Incident Management im Unternehmen und bearbeiten Sicherheitsvorfälle bzw. Notfälle in diesem Bereich. In deiner Tätigkeit bewertest und analysierst du Sicherheitsschwachstellen im Unternehmen und kümmerst dich um den Auf- und Ausbau unseres … ,al teil unseres ciso office betreust du da security incident management im unternehmen und bearbeiten sicherheitsvorf lle bzw notf lle diesem bereich deiner tigkeit bewertest und analysierst du sicherheitsschwachstellen im unternehmen und k mmerst dich um den auf und ausbau unseres
BI Data Engineer,"Entwicklung von Unternehmensreports über alle Bereiche - Weiterentwicklung unseres Data Warehouse - Abstimmung und Validierung der Reports mit Fachabteilungen - Technologien und Skills - Python - Power BI - DAX - Microsoft … Qualifikationen - Sie bereits über Programmierkenntnisse verfügen, idealerweise in Python, DAX",entwicklung von unternehmensreports ber alle bereiche weiterentwicklung unseres data warehouse abstimmung und validierung der report mit fachabteilungen technologien und skill python power bi dax microsoft qualifikationen sie bereits ber programmierkenntnisse verf gen idealerweise python dax
IT Applikationsbetreuer*in,"Abgeschlossene Ausbildung Informatik oder Wirtschaftsinformatik (HTL/Uni/FH) * Erfahrung mit relationalen Datenbanken (zB. Oracle, MS SQL) * Programmiererfahrung von Vorteil (zB. C#) * Erste Erfahrung in der Applikationsbetreuung wünschenswert",abgeschlossene ausbildung informatik oder wirtschaftsinformatik htl uni fh erfahrung mit relationalen datenbanken zb oracle m sql programmiererfahrung von vorteil zb c erste erfahrung der applikationsbetreuung w nschenswert
Specialist IT (m/w/d),"Unterstützung bei der laufenden Betreuung der Userinnen und User * Bearbeitung eingehender Tickets im zentralen IT-Helpdesk … Installation, Konfiguration und Betreuung von IT-Geräten wie PCs, Telefonen/Mobilgeräten, Druckern und Netzwerkanschlüssen",unterst tzung bei der laufenden betreuung der userinnen und user bearbeitung eingehender ticket im zentralen helpdesk installation konfiguration und betreuung von ger ten wie pc telefonen mobilger ten druckern und netzwerkanschl ssen
Python Developer,Du arbeitest mit deinen Teamkolleg*innen gemeinsam an modernen und spannenden Digitalprojekten für unsere Kund*innen. Schnittstellenentwicklung und Anbindungen an die bestehenden Systeme unserer Kund*innen … Gute Kenntnisse in Python,du arbeitest mit deinen teamkolleg innen gemeinsam modernen und spannenden digitalprojekten f r unsere kund innen schnittstellenentwicklung und anbindungen die bestehenden systeme unserer kund innen gute kenntnisse python
